Feature,Area (nm^2),Area Fraction (%),Roundness,Equivalent Diameter (nm),
116.000000,4719.757191,0.076511,0.853762,77.520201,
117.000000,5559.945387,0.090131,0.879202,84.137639,
118.000000,5538.940682,0.089791,0.890502,83.978559,
119.000000,9002.616520,0.145940,0.872716,107.063006,
120.000000,12298.254719,0.199364,0.888559,125.134425,
121.000000,8145.624560,0.132047,0.822090,101.839733,
122.000000,3476.278661,0.056353,0.790398,66.529208,
123.000000,11470.669346,0.185949,0.949466,120.850775,
124.000000,4455.097909,0.072221,0.892141,75.315382,
125.000000,6618.582514,0.107292,0.902560,91.798916,
126.000000,8154.026442,0.132183,0.865060,101.892242,
127.000000,4146.328747,0.067215,0.871000,72.658583,
128.000000,18635.374187,0.302094,0.618126,154.036669,
129.000000,7673.018700,0.124386,0.942407,98.841241,
130.000000,8313.662199,0.134771,0.765275,102.884807,
131.000000,11388.750997,0.184621,0.895693,120.418471,
132.000000,11493.774521,0.186323,0.827283,120.972428,
133.000000,12508.301768,0.202770,0.817836,126.198512,
134.000000,6072.460187,0.098439,0.896492,87.930066,
135.000000,11495.874992,0.186357,0.830629,120.983481,
136.000000,21376.488177,0.346530,0.860367,164.976938,
137.000000,8954.305699,0.145156,0.945312,106.775353,
138.000000,11430.760407,0.185302,0.933168,120.640359,
139.000000,6734.108391,0.109165,0.917415,92.596615,
140.000000,5803.599964,0.094081,0.924839,85.961462,
141.000000,3906.875111,0.063334,0.864062,70.529341,
142.000000,5629.260913,0.091255,0.832376,84.660484,
143.000000,10271.300696,0.166506,0.835744,114.358324,
144.000000,5629.260913,0.091255,0.905682,84.660484,
145.000000,5442.319040,0.088224,0.923877,83.242872,
146.000000,4812.177893,0.078009,0.902916,78.275508,
147.000000,5335.195045,0.086488,0.656792,82.419544,
148.000000,10783.815496,0.174814,0.924444,117.176706,
149.000000,8368.274432,0.135656,0.934467,103.222178,
150.000000,8861.884997,0.143658,0.863641,106.222890,
151.000000,5299.487046,0.085909,0.938139,82.143268,
152.000000,8334.666904,0.135112,0.924273,103.014696,
153.000000,10019.244237,0.162420,0.929274,112.946439,
154.000000,7862.061044,0.127450,0.826299,100.051422,
155.000000,8994.214638,0.145803,0.858346,107.013035,
156.000000,11798.342742,0.191261,0.833721,122.564744,
157.000000,9601.250610,0.155644,0.847183,110.565329,
158.000000,10443.539276,0.169298,0.858718,115.313170,
159.000000,11271.124649,0.182714,0.957961,119.794998,
160.000000,7870.462926,0.127586,0.901602,100.104868,
161.000000,5036.928235,0.081653,0.835679,80.082559,
162.000000,5793.097611,0.093911,0.820352,85.883648,
163.000000,6992.466261,0.113353,0.823516,94.356158,
164.000000,7712.927639,0.125033,0.918653,99.097954,
165.000000,8204.437734,0.133000,0.858423,102.206725,
166.000000,11012.766779,0.178526,0.922521,118.414062,
167.000000,6580.774045,0.106680,0.893203,91.536341,
168.000000,12955.701982,0.210022,0.890610,128.435634,
169.000000,8992.114168,0.145769,0.907057,107.000539,
170.000000,3102.394914,0.050292,0.871857,62.849756,
171.000000,14579.365671,0.236343,0.874165,136.246192,
172.000000,6458.946757,0.104705,0.906170,90.685095,
173.000000,9313.486153,0.150979,0.888214,108.895817,
174.000000,6668.993806,0.108110,0.838772,92.147852,
175.000000,10741.806086,0.174133,0.866065,116.948246,
176.000000,5360.400690,0.086896,0.747131,82.614007,
177.000000,11831.950270,0.191805,0.887485,122.739183,
178.000000,4765.967542,0.077260,0.781606,77.898770,
179.000000,7702.425287,0.124862,0.820339,99.030462,
180.000000,8403.982430,0.136235,0.936459,103.442171,
181.000000,4902.498124,0.079473,0.915582,79.006674,
182.000000,3308.241022,0.053629,0.916962,64.901335,
183.000000,5463.323744,0.088565,0.816788,83.403356,
184.000000,7551.191412,0.122411,0.851234,98.053432,
185.000000,6202.689357,0.100551,0.868817,88.867932,
186.000000,7563.794234,0.122615,0.910962,98.135223,
187.000000,11149.297361,0.180739,0.865025,119.145819,
188.000000,9672.666606,0.156802,0.829175,110.975770,
189.000000,17742.674229,0.287623,0.775356,150.301944,
190.000000,5169.257876,0.083798,0.914591,81.127699,
191.000000,7803.247870,0.126497,0.883119,99.676496,
192.000000,9118.142397,0.147812,0.834018,107.747759,
193.000000,17448.608360,0.282856,0.957981,149.051193,
194.000000,2430.244357,0.039396,0.849572,55.626282,
195.000000,5996.843249,0.097214,0.791670,87.380879,
196.000000,16129.512893,0.261472,0.863356,143.306433,
197.000000,3850.162408,0.062414,0.924772,70.015563,
198.000000,9636.958608,0.156223,0.930351,110.770740,
199.000000,2237.001072,0.036264,0.884822,53.368888,
200.000000,2934.357275,0.047568,0.824425,61.123970,
201.000000,5767.891966,0.093502,0.829854,85.696605,
202.000000,12182.728842,0.197492,0.889526,124.545301,
203.000000,6463.147698,0.104773,0.918882,90.714581,
204.000000,3925.779346,0.063640,0.950680,70.699770,
205.000000,13573.240306,0.220033,0.945989,131.460969,
206.000000,4463.499791,0.072357,0.940316,75.386368,
207.000000,4847.885891,0.078588,0.955757,78.565387,
208.000000,5942.231016,0.096328,0.859135,86.982087,
209.000000,2686.501757,0.043550,0.884828,58.485556,
210.000000,2501.660354,0.040554,0.911548,56.437690,
211.000000,9618.054374,0.155916,0.920213,110.662040,
212.000000,14888.134833,0.241349,0.855530,137.681379,
213.000000,2085.767197,0.033812,0.920237,51.533303,
214.000000,3556.096540,0.057647,0.733181,67.288652,
215.000000,13466.116311,0.218296,0.916164,130.941177,
216.000000,9622.255315,0.155984,0.861822,110.686205,
217.000000,4913.000476,0.079644,0.890327,79.091254,
218.000000,2627.688583,0.042597,0.924154,57.841828,
219.000000,11023.269132,0.178696,0.879978,118.470512,
220.000000,4446.696027,0.072084,0.909718,75.244330,
221.000000,9609.652492,0.155780,0.811525,110.613695,
222.000000,12777.161991,0.207128,0.934231,127.547591,
223.000000,4553.820022,0.073821,0.887064,76.145280,
224.000000,9046.726400,0.146655,0.781760,107.324973,
225.000000,12525.105532,0.203042,0.904510,126.283252,
226.000000,6828.629563,0.110698,0.909868,93.244202,
227.000000,10126.368232,0.164156,0.841665,113.548635,
228.000000,1991.246025,0.032280,0.899445,50.352092,
229.000000,4438.294145,0.071948,0.865801,75.173211,
230.000000,6076.661128,0.098508,0.852701,87.960475,
231.000000,6675.295217,0.108212,0.846043,92.191376,
232.000000,7133.197784,0.115635,0.763322,95.300942,
233.000000,11077.881364,0.179581,0.904385,118.763617,
234.000000,9987.737180,0.161909,0.878540,112.768710,
235.000000,2411.340123,0.039090,0.735093,55.409508,
236.000000,9179.056041,0.148800,0.901261,108.107063,
237.000000,5816.202787,0.094285,0.801730,86.054746,
238.000000,11479.071228,0.186085,0.888714,120.895026,
239.000000,8187.633970,0.132728,0.911625,102.102005,
240.000000,10659.887737,0.172805,0.916962,116.501462,
241.000000,9861.708951,0.159866,0.868507,112.054977,
242.000000,7723.429992,0.125203,0.924888,99.165400,
243.000000,4408.887559,0.071472,0.916023,74.923761,
244.000000,6505.157108,0.105454,0.947318,91.008919,
245.000000,10739.705615,0.174099,0.886649,116.936812,
246.000000,11867.658269,0.192384,0.980617,122.924252,
247.000000,4402.586147,0.071369,0.963791,74.870200,
248.000000,10117.966350,0.164020,0.889194,113.501519,
249.000000,15833.346554,0.256671,0.904245,141.984657,
250.000000,11539.984872,0.187072,0.923956,121.215367,
251.000000,14228.587099,0.230657,0.937894,134.597176,
252.000000,4228.247096,0.068543,0.732409,73.372825,
253.000000,7878.864808,0.127723,0.874155,100.158286,
254.000000,5299.487046,0.085909,0.810595,82.143268,
255.000000,7078.585551,0.114749,0.892062,94.935426,
256.000000,3669.521946,0.059486,0.714263,68.353350,
257.000000,7423.062712,0.120334,0.921405,97.217987,
258.000000,6807.624858,0.110357,0.881634,93.100683,
259.000000,7973.385980,0.129255,0.791601,100.757284,
260.000000,10840.528199,0.175734,0.887378,117.484421,
261.000000,5982.139956,0.096975,0.880901,87.273691,
262.000000,2430.244357,0.039396,0.909473,55.626282,
263.000000,9338.691799,0.151388,0.921871,109.043073,
264.000000,3186.413733,0.051654,0.924472,63.695117,
265.000000,8336.767375,0.135146,0.924389,103.027675,
266.000000,9296.682389,0.150707,0.945406,108.797535,
267.000000,4028.702400,0.065308,0.913727,71.620550,
268.000000,3581.302185,0.058056,0.812923,67.526703,
269.000000,6187.986064,0.100312,0.924145,88.762540,
270.000000,7706.626228,0.124931,0.888542,99.057464,
271.000000,10935.049371,0.177266,0.909061,117.995497,
272.000000,14146.668750,0.229329,0.947395,134.209158,
273.000000,8758.961943,0.141990,0.818509,105.604246,
274.000000,11235.416651,0.182135,0.912183,119.605087,
275.000000,7500.780120,0.121594,0.889543,97.725584,
276.000000,5591.452444,0.090642,0.898220,84.375698,
277.000000,7916.673277,0.128336,0.937673,100.398314,
278.000000,2125.676136,0.034459,0.942674,52.023984,
279.000000,9298.782859,0.150741,0.877035,108.809825,
280.000000,4047.606634,0.065615,0.895291,71.788389,
281.000000,7036.576142,0.114068,0.971853,94.653299,
282.000000,9531.935084,0.154520,0.916084,110.165497,
283.000000,13924.018878,0.225719,0.892963,133.148832,
284.000000,13432.508784,0.217752,0.722992,130.777679,
285.000000,6013.647013,0.097486,0.812268,87.503218,
286.000000,12796.066225,0.207434,0.847311,127.641911,
287.000000,2358.828360,0.038238,0.724372,54.802861,
288.000000,5286.884223,0.085705,0.849869,82.045537,
289.000000,12535.607884,0.203212,0.871705,126.336185,
290.000000,17171.346256,0.278361,0.754569,147.862223,
291.000000,3352.350902,0.054344,0.895682,65.332578,
292.000000,2535.267881,0.041099,0.942509,56.815520,
293.000000,5448.620451,0.088326,0.864330,83.291050,
294.000000,5877.116431,0.095273,0.825094,86.504202,
295.000000,9586.547316,0.155406,0.884905,110.480637,
296.000000,5351.998809,0.086760,0.889535,82.549237,
297.000000,4751.264248,0.077022,0.911170,77.778516,
298.000000,11100.986540,0.179956,0.908878,118.887405,
299.000000,9754.584956,0.158130,0.964743,111.444710,
300.000000,9223.165922,0.149515,0.908545,108.366506,
301.000000,7105.891668,0.115192,0.868841,95.118359,
302.000000,5690.174557,0.092242,0.870479,85.117303,
303.000000,3822.856292,0.061972,0.893906,69.766839,
304.000000,5175.559287,0.083900,0.813125,81.177132,
305.000000,5068.435292,0.082163,0.882379,80.332635,
306.000000,7458.770710,0.120913,0.878378,97.451536,
307.000000,9078.233458,0.147165,0.879509,107.511701,
308.000000,6339.219939,0.102764,0.847893,89.840667,
309.000000,12142.819903,0.196845,0.938662,124.341138,
310.000000,10813.222083,0.175291,0.911572,117.336362,
311.000000,4879.392948,0.079099,0.924975,78.820277,
312.000000,7374.751890,0.119551,0.877923,96.901113,
313.000000,2077.365315,0.033676,0.905141,51.429405,
314.000000,16106.407717,0.261098,0.873185,143.203754,
315.000000,14348.313917,0.232598,0.951736,135.162275,
316.000000,8903.894407,0.144339,0.845555,106.474365,
317.000000,12959.902923,0.210090,0.903014,128.456455,
318.000000,8555.216306,0.138687,0.870096,104.368768,
319.000000,6895.844619,0.111787,0.831008,93.701985,
320.000000,11949.576618,0.193712,0.950948,123.347775,
321.000000,1951.337085,0.031633,0.759602,49.844955,
